"gene_id","Brain - Cortex","Prostate","Minor Salivary Gland","Lung","Brain - Spinal cord (cervical c-1)","Heart - Left Ventricle","Kidney - Medulla","Esophagus - Muscularis","Stomach - Mucosa","Small Intestine - Terminal Ileum - Lymphoid Aggregate","Cells - EBV-transformed lymphocytes","Nerve - Tibial","Uterus","Artery - Tibial","Brain - Substantia nigra","Small Intestine - Terminal Ileum","Cervix - Endocervix","Kidney - Cortex","Liver - Hepatocyte","Colon - Sigmoid","Small Intestine - Terminal Ileum - Mixed Cell","Pancreas - Islets","Brain - Anterior cingulate cortex (BA24)","Artery - Aorta","Brain - Nucleus accumbens (basal ganglia)","Brain - Hippocampus","Esophagus - Gastroesophageal Junction","Brain - Cerebellar Hemisphere","Colon - Transverse - Mucosa","Liver","Vagina","Ovary","Brain - Frontal Cortex (BA9)","Pancreas","Muscle - Skeletal","Liver - Portal Tract","Brain - Cerebellum","Stomach - Muscularis","Adipose - Visceral (Omentum)","Skin - Not Sun Exposed (Suprapubic)","Brain - Caudate (basal ganglia)","Stomach - Mixed Cell","Breast - Mammary Tissue","Thyroid","Brain - Putamen (basal ganglia)","Pituitary","Cervix - Ectocervix","Cells - Cultured fibroblasts","Pancreas - Acini","Colon - Transverse - Mixed Cell","Heart - Atrial Appendage","Liver - Mixed Cell","Whole Blood","Artery - Coronary","Brain - Hypothalamus","Testis","Brain - Amygdala","Colon - Transverse - Muscularis","Pancreas - Mixed Cell","Stomach","Adrenal Gland","Skin - Sun Exposed (Lower leg)","Spleen","Adipose - Subcutaneous","Bladder","Esophagus - Mucosa","Colon - Transverse","Fallopian Tube"
"ENSG00000119431","ENST00000374180",NA,"ENST00000374180","ENST00000374180","ENST00000374180","ENST00000374180",NA,"ENST00000374180",NA,"ENST00000238379","ENST00000374180","ENST00000374180","ENST00000374180","ENST00000374180","ENST00000374180",NA,"ENST00000374180",NA,"ENST00000238379","ENST00000374180",NA,"ENST00000238379","ENST00000374180","ENST00000374180","ENST00000374180","ENST00000374180","ENST00000374180","ENST00000238379","ENST00000238379",NA,"ENST00000374180",NA,"ENST00000374180",NA,"ENST00000374180","ENST00000238379","ENST00000238379",NA,"ENST00000374180","ENST00000374180","ENST00000374180",NA,"ENST00000374180",NA,"ENST00000374180",NA,"ENST00000374180","ENST00000374180","ENST00000238379",NA,"ENST00000374180",NA,"ENST00000374180","ENST00000374180","ENST00000374180","ENST00000374180","ENST00000374180",NA,NA,NA,"ENST00000374180","ENST00000374180",NA,"ENST00000374180","ENST00000374180","ENST00000374180",NA,"ENST00000374180"
"ENSG00000119673","ENST00000613168",NA,NA,"ENST00000238651",NA,"ENST00000613168",NA,NA,NA,"ENST00000238651",NA,NA,NA,NA,"ENST00000613168","ENST00000238651",NA,NA,"ENST00000613168",NA,"ENST00000238651",NA,"ENST00000613168","ENST00000238651",NA,"ENST00000613168",NA,"ENST00000238651","ENST00000238651",NA,"ENST00000238651","ENST00000238651","ENST00000613168",NA,"ENST00000613168",NA,"ENST00000238651","ENST00000613168","ENST00000613168","ENST00000238651",NA,NA,"ENST00000613168","ENST00000238651",NA,"ENST00000238651","ENST00000238651",NA,"ENST00000238651",NA,"ENST00000613168","ENST00000613168",NA,NA,"ENST00000613168","ENST00000238651","ENST00000613168","ENST00000613168",NA,NA,NA,"ENST00000238651","ENST00000238651","ENST00000613168",NA,"ENST00000238651",NA,NA
"ENSG00000119723","ENST00000334571","ENST00000334571","ENST00000334571","ENST00000334571","ENST00000334571",NA,"ENST00000334571",NA,NA,"ENST00000394026","ENST00000334571","ENST00000334571",NA,NA,"ENST00000334571","ENST00000334571",NA,"ENST00000334571","ENST00000334571",NA,"ENST00000334571","ENST00000394026","ENST00000334571",NA,"ENST00000334571","ENST00000334571",NA,"ENST00000334571","ENST00000334571","ENST00000334571","ENST00000334571",NA,"ENST00000334571","ENST00000334571",NA,"ENST00000334571","ENST00000334571","ENST00000394026","ENST00000334571","ENST00000334571","ENST00000334571","ENST00000334571","ENST00000334571",NA,"ENST00000334571",NA,NA,"ENST00000334571","ENST00000334571","ENST00000334571",NA,"ENST00000334571","ENST00000334571",NA,"ENST00000334571","ENST00000394026","ENST00000334571",NA,NA,"ENST00000334571","ENST00000394026","ENST00000334571",NA,"ENST00000334571",NA,"ENST00000334571","ENST00000334571","ENST00000394026"
"ENSG00000119912","ENST00000371581","ENST00000371581",NA,NA,"ENST00000371581","ENST00000371581","ENST00000371581",NA,"ENST00000371581","ENST00000371581","ENST00000265986","ENST00000371581",NA,NA,"ENST00000371581",NA,NA,"ENST00000371581","ENST00000371581","ENST00000371581","ENST00000371581","ENST00000371581","ENST00000371581",NA,"ENST00000371581","ENST00000371581",NA,"ENST00000371581","ENST00000371581","ENST00000371581",NA,"ENST00000371581","ENST00000371581","ENST00000371581",NA,"ENST00000371581","ENST00000371581","ENST00000371581",NA,NA,"ENST00000371581","ENST00000371581",NA,NA,"ENST00000371581","ENST00000371581",NA,"ENST00000265986","ENST00000371581","ENST00000371581","ENST00000371581","ENST00000371581","ENST00000371581",NA,"ENST00000371581",NA,"ENST00000371581","ENST00000371581","ENST00000371581","ENST00000371581",NA,NA,"ENST00000371581",NA,NA,NA,NA,NA
"ENSG00000120254","ENST00000367321","ENST00000367307","ENST00000367307","ENST00000367307",NA,"ENST00000367307","ENST00000367307","ENST00000367307","ENST00000367307",NA,NA,NA,"ENST00000367307","ENST00000367307",NA,"ENST00000367307","ENST00000367307","ENST00000367307","ENST00000367307","ENST00000367307","ENST00000367307","ENST00000367307",NA,"ENST00000367307",NA,NA,"ENST00000367307","ENST00000367321","ENST00000367307","ENST00000367307","ENST00000367307","ENST00000367307",NA,"ENST00000367307",NA,"ENST00000367307","ENST00000367321","ENST00000367307","ENST00000367307","ENST00000367307",NA,"ENST00000367307","ENST00000367307","ENST00000367307",NA,NA,"ENST00000367307",NA,"ENST00000367307","ENST00000367307","ENST00000367307","ENST00000367307","ENST00000367307","ENST00000367307",NA,"ENST00000367307",NA,"ENST00000367307","ENST00000367307","ENST00000367307","ENST00000367307",NA,NA,"ENST00000367307","ENST00000367307","ENST00000367307","ENST00000367307","ENST00000367307"
"ENSG00000120662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000379477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000379480","ENST00000379480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000379480",NA,NA,NA,"ENST00000379480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000379477","ENST00000379480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000121057","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000539273","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714","ENST00000337714"
"ENSG00000121310","ENST00000371522","ENST00000371522","ENST00000358358",NA,NA,NA,"ENST00000371522",NA,"ENST00000358358","ENST00000371522",NA,NA,NA,"ENST00000358358",NA,NA,NA,NA,NA,NA,NA,"ENST00000371522","ENST00000371522","ENST00000358358","ENST00000371522","ENST00000371522",NA,"ENST00000371522",NA,"ENST00000371522",NA,"ENST00000371522","ENST00000371522","ENST00000371522","ENST00000358358",NA,"ENST00000371522",NA,NA,"ENST00000358358","ENST00000371522","ENST00000358358",NA,NA,"ENST00000371522","ENST00000371522",NA,NA,"ENST00000371522",NA,NA,NA,NA,NA,"ENST00000371522","ENST00000371522","ENST00000371522",NA,"ENST00000371522",NA,"ENST00000358358","ENST00000358358",NA,NA,NA,NA,NA,NA
"ENSG00000122033",NA,NA,NA,NA,NA,"ENST00000381120","ENST00000381120","ENST00000381120","ENST00000381120","ENST00000405591",NA,NA,NA,"ENST00000381120",NA,NA,NA,"ENST00000381120","ENST00000381120","ENST00000381120",NA,NA,NA,"ENST00000381120",NA,NA,"ENST00000381120","ENST00000381120","ENST00000381120","ENST00000381120",NA,NA,"ENST00000381120",NA,"ENST00000381120","ENST00000381120",NA,"ENST00000381120","ENST00000381120",NA,NA,"ENST00000381120",NA,NA,NA,NA,NA,"ENST00000381120",NA,"ENST00000381120","ENST00000381120","ENST00000381120","ENST00000405591","ENST00000381120",NA,"ENST00000405591","ENST00000381120","ENST00000381120",NA,"ENST00000381120","ENST00000381120",NA,NA,NA,"ENST00000381120",NA,"ENST00000381120",NA
"ENSG00000122378",NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000372185",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000372185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000372187",NA,NA,NA,NA,"ENST00000372185",NA,NA,"ENST00000372187","ENST00000372187",NA,"ENST00000372185","ENST00000372187",NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000372185",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000372187",NA,"ENST00000372187",NA,"ENST00000372187",NA,NA
"ENSG00000123130","ENST00000379303",NA,"ENST00000336430","ENST00000336430",NA,"ENST00000336430",NA,NA,"ENST00000336430","ENST00000379303","ENST00000336430",NA,NA,NA,NA,NA,NA,"ENST00000336430","ENST00000336430",NA,"ENST00000336430",NA,"ENST00000379303",NA,"ENST00000379303",NA,NA,"ENST00000379303","ENST00000336430","ENST00000336430",NA,NA,"ENST00000379303","ENST00000336430","ENST00000336430","ENST00000379303","ENST00000379303","ENST00000379303",NA,NA,NA,"ENST00000336430",NA,"ENST00000336430",NA,NA,NA,"ENST00000336430",NA,"ENST00000336430","ENST00000336430","ENST00000336430","ENST00000336430",NA,NA,NA,NA,NA,"ENST00000336430","ENST00000336430","ENST00000336430",NA,NA,NA,NA,"ENST00000336430",NA,NA
"ENSG00000123453","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388",NA,"ENST00000439388","ENST00000439388","ENST00000371868","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388",NA,NA,"ENST00000439388",NA,"ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388",NA,"ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388",NA,"ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388",NA,"ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388",NA,NA,"ENST00000439388",NA,"ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388","ENST00000439388"
"ENSG00000123472",NA,"ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428",NA,"ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000576409","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428",NA,"ENST00000574428","ENST00000574428","ENST00000574428","ENST00000576409","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428",NA,"ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428","ENST00000574428"
"ENSG00000123815","ENST00000324464",NA,"ENST00000243583","ENST00000243583","ENST00000243583","ENST00000243583","ENST00000243583",NA,"ENST00000243583","ENST00000243583",NA,"ENST00000243583",NA,"ENST00000243583",NA,"ENST00000243583","ENST00000324464","ENST00000243583","ENST00000243583","ENST00000243583","ENST00000243583","ENST00000243583",NA,"ENST00000243583",NA,NA,"ENST00000243583","ENST00000324464","ENST00000243583",NA,"ENST00000243583",NA,"ENST00000324464","ENST00000243583","ENST00000324464",NA,"ENST00000324464","ENST00000243583","ENST00000243583","ENST00000243583",NA,"ENST00000243583","ENST00000243583",NA,NA,"ENST00000324464","ENST00000243583","ENST00000243583","ENST00000243583","ENST00000243583","ENST00000243583","ENST00000324464","ENST00000243583","ENST00000243583",NA,"ENST00000243583",NA,NA,"ENST00000243583","ENST00000243583","ENST00000243583","ENST00000243583","ENST00000243583","ENST00000243583",NA,"ENST00000243583","ENST00000243583",NA
"ENSG00000124615","ENST00000373195","ENST00000373195","ENST00000373188","ENST00000373188","ENST00000373195",NA,NA,"ENST00000373195","ENST00000373188","ENST00000373195","ENST00000373188",NA,NA,"ENST00000373188","ENST00000373195",NA,NA,NA,NA,NA,"ENST00000373195","ENST00000373195","ENST00000373195",NA,"ENST00000373195","ENST00000373195","ENST00000373195","ENST00000373195",NA,NA,NA,NA,"ENST00000373195","ENST00000373188","ENST00000373188","ENST00000373195","ENST00000373195","ENST00000373195","ENST00000373188","ENST00000373188","ENST00000373195",NA,"ENST00000373188",NA,"ENST00000373195","ENST00000373195",NA,NA,NA,NA,"ENST00000373188","ENST00000373188","ENST00000373195",NA,"ENST00000373195","ENST00000373195","ENST00000373195","ENST00000373195",NA,"ENST00000373188",NA,"ENST00000373188","ENST00000373195","ENST00000373188","ENST00000373188","ENST00000373195",NA,NA
"ENSG00000125375","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438",NA,"ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438",NA,"ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000426751","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438","ENST00000554438"
"ENSG00000125454","ENST00000416858",NA,NA,NA,NA,"ENST00000416858",NA,"ENST00000416858",NA,"ENST00000402418",NA,NA,NA,"ENST00000416858",NA,NA,NA,NA,"ENST00000402418","ENST00000416858","ENST00000402418",NA,"ENST00000416858","ENST00000416858","ENST00000416858","ENST00000416858","ENST00000416858",NA,"ENST00000402418","ENST00000402418",NA,NA,"ENST00000416858",NA,"ENST00000416858","ENST00000402418",NA,"ENST00000416858",NA,NA,"ENST00000416858",NA,"ENST00000416858",NA,"ENST00000416858",NA,NA,"ENST00000416858","ENST00000402418",NA,"ENST00000416858","ENST00000402418",NA,NA,NA,"ENST00000416858","ENST00000416858",NA,NA,NA,NA,NA,"ENST00000402418","ENST00000416858","ENST00000416858",NA,NA,NA
"ENSG00000125741","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275",NA,"ENST00000263275","ENST00000263275","ENST00000323060","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275","ENST00000263275"
"ENSG00000125779",NA,NA,NA,NA,NA,"ENST00000610179",NA,"ENST00000610179",NA,NA,"ENST00000621507",NA,NA,"ENST00000610179","ENST00000621507",NA,NA,NA,"ENST00000621507","ENST00000610179",NA,"ENST00000621507",NA,"ENST00000610179",NA,NA,"ENST00000610179","ENST00000610179","ENST00000621507","ENST00000621507",NA,NA,NA,NA,"ENST00000610179","ENST00000610179","ENST00000610179","ENST00000610179",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000621507",NA,NA,NA,"ENST00000621507","ENST00000610179","ENST00000610179","ENST00000621507","ENST00000621507","ENST00000621507","ENST00000610179",NA,NA,NA,NA,NA,NA,NA,"ENST00000621507",NA,NA
"ENSG00000125871","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377709","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710",NA,"ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377709","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710","ENST00000377710"
"ENSG00000127554","ENST00000248114",NA,NA,NA,"ENST00000248114","ENST00000567719",NA,NA,"ENST00000567719",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000567719",NA,"ENST00000567719",NA,"ENST00000248114",NA,"ENST00000248114","ENST00000248114",NA,"ENST00000248114","ENST00000567719","ENST00000567719",NA,NA,"ENST00000248114","ENST00000567719","ENST00000567719","ENST00000567719","ENST00000248114",NA,NA,NA,"ENST00000248114",NA,NA,NA,"ENST00000248114",NA,NA,NA,"ENST00000567719",NA,"ENST00000567719","ENST00000567719",NA,NA,"ENST00000248114","ENST00000567719","ENST00000248114",NA,"ENST00000567719",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000128309","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000401419","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360","ENST00000429360"
"ENSG00000128626",NA,NA,"ENST00000308018",NA,"ENST00000308018",NA,NA,NA,"ENST00000402029",NA,"ENST00000308018",NA,NA,"ENST00000308018",NA,NA,NA,NA,"ENST00000402029",NA,NA,"ENST00000308018","ENST00000308018","ENST00000308018","ENST00000308018","ENST00000308018",NA,NA,NA,NA,NA,NA,NA,"ENST00000308018",NA,"ENST00000402029",NA,NA,"ENST00000308018","ENST00000308018","ENST00000308018",NA,"ENST00000308018",NA,"ENST00000308018",NA,NA,"ENST00000308018",NA,NA,NA,NA,"ENST00000308018","ENST00000308018",NA,NA,"ENST00000308018",NA,"ENST00000308018",NA,NA,"ENST00000308018",NA,"ENST00000308018","ENST00000308018",NA,NA,NA
"ENSG00000128694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000264151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000519810",NA,NA,NA,NA,NA,NA,"ENST00000264151","ENST00000264151","ENST00000519810",NA,NA,"ENST00000264151",NA,"ENST00000264151",NA,NA,NA,"ENST00000519810",NA,"ENST00000264151",NA,NA,NA,"ENST00000264151",NA,NA,NA,NA,NA,NA,NA,NA,"ENST00000264151","ENST00000264151",NA,NA,NA,NA,NA,NA
"ENSG00000130204","ENST00000405636",NA,"ENST00000405636",NA,NA,NA,NA,"ENST00000405636",NA,"ENST00000405636","ENST00000405636",NA,"ENST00000405636",NA,NA,NA,NA,NA,NA,"ENST00000405636",NA,NA,"ENST00000405636","ENST00000405636","ENST00000405636",NA,"ENST00000405636",NA,NA,NA,NA,NA,"ENST00000405636",NA,"ENST00000405636",NA,NA,"ENST00000405636",NA,NA,"ENST00000405636","ENST00000405636",NA,NA,NA,NA,"ENST00000405636","ENST00000405636","ENST00000252487","ENST00000405636",NA,"ENST00000405636",NA,NA,NA,NA,NA,"ENST00000405636",NA,NA,NA,NA,NA,NA,"ENST00000405636","ENST00000405636","ENST00000405636","ENST00000405636"
"ENSG00000130414","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711",NA,"ENST00000252711",NA,"ENST00000252711","ENST00000252711",NA,"ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000407129",NA,"ENST00000252711","ENST00000252711","ENST00000252711",NA,"ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000407129","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711",NA,"ENST00000252711","ENST00000252711",NA,"ENST00000252711","ENST00000252711","ENST00000252711",NA,"ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711",NA,"ENST00000252711","ENST00000252711","ENST00000407129","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711",NA,"ENST00000407129","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711","ENST00000252711",NA,"ENST00000252711","ENST00000252711"
"ENSG00000131174",NA,"ENST00000475465","ENST00000475465","ENST00000475465",NA,"ENST00000475465","ENST00000475465","ENST00000475465",NA,"ENST00000475465","ENST00000475465",NA,"ENST00000475465","ENST00000475465",NA,"ENST00000475465",NA,"ENST00000475465",NA,"ENST00000475465","ENST00000475465",NA,NA,"ENST00000475465",NA,NA,"ENST00000475465","ENST00000475465","ENST00000475465","ENST00000475465","ENST00000475465","ENST00000475465",NA,"ENST00000475465","ENST00000475465","ENST00000373335","ENST00000475465",NA,"ENST00000475465","ENST00000475465",NA,NA,"ENST00000475465","ENST00000475465",NA,"ENST00000475465","ENST00000475465","ENST00000475465",NA,"ENST00000475465","ENST00000475465","ENST00000475465","ENST00000475465","ENST00000475465",NA,"ENST00000475465",NA,NA,"ENST00000475465","ENST00000475465","ENST00000475465","ENST00000475465","ENST00000475465","ENST00000475465","ENST00000475465","ENST00000475465","ENST00000475465","ENST00000475465"
"ENSG00000131730","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000511719","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035","ENST00000254035"
"ENSG00000132463","ENST00000499044",NA,"ENST00000514161","ENST00000514161","ENST00000499044",NA,"ENST00000499044",NA,NA,NA,"ENST00000514161",NA,NA,NA,"ENST00000499044","ENST00000514161",NA,NA,NA,NA,NA,"ENST00000499044","ENST00000499044",NA,"ENST00000499044","ENST00000499044",NA,"ENST00000499044",NA,"ENST00000514161",NA,NA,"ENST00000499044",NA,NA,"ENST00000499044","ENST00000499044","ENST00000499044",NA,NA,"ENST00000499044",NA,NA,NA,"ENST00000499044","ENST00000499044",NA,"ENST00000514161","ENST00000499044",NA,NA,NA,"ENST00000514161",NA,"ENST00000499044","ENST00000499044","ENST00000499044","ENST00000499044",NA,NA,NA,NA,"ENST00000514161","ENST00000514161",NA,NA,NA,NA
"ENSG00000132837","ENST00000255189",NA,NA,NA,"ENST00000255189",NA,"ENST00000255189",NA,NA,"ENST00000255189",NA,NA,NA,NA,"ENST00000255189",NA,NA,"ENST00000255189","ENST00000255189",NA,NA,"ENST00000523732","ENST00000255189","ENST00000523732","ENST00000255189","ENST00000255189",NA,"ENST00000255189",NA,"ENST00000255189",NA,NA,"ENST00000255189","ENST00000255189",NA,"ENST00000255189","ENST00000255189",NA,NA,NA,"ENST00000255189",NA,NA,NA,"ENST00000255189",NA,NA,NA,"ENST00000255189",NA,NA,"ENST00000255189",NA,NA,"ENST00000255189",NA,"ENST00000255189",NA,NA,NA,"ENST00000255189",NA,NA,NA,NA,NA,NA,NA
